,sale_date,license_id,license_plan_id,operation_type,billing_period,license_name,billing_plan_price,sale_month,sale_year
8717,2021-02-15 07:00:00,51546,497,purchase,month,enterprise,10.99,2,2021
8718,2021-03-17 07:01:00,51546,497,purchase,month,enterprise,10.99,3,2021
8719,2021-04-17 08:00:00,51546,497,purchase,month,enterprise,10.99,4,2021
8720,2021-05-17 08:01:00,51546,497,purchase,month,enterprise,10.99,5,2021
8721,2021-01-12 09:01:00,6122,375,purchase,year,enterprise,18.99,1,2021
8722,2021-01-11 15:35:00,51031,499,purchase,month,enterprise,10.99,1,2021
8723,2021-02-11 15:01:00,51031,499,purchase,month,enterprise,10.99,2,2021
8724,2021-03-13 16:01:00,51031,499,purchase,month,enterprise,10.99,3,2021
8725,2021-04-13 17:01:00,51031,499,purchase,month,enterprise,10.99,4,2021
8726,2021-05-13 22:03:00,51031,499,cancelation,month,enterprise,10.99,5,2021
8727,2021-02-09 16:24:00,54938,497,purchase,month,enterprise,10.99,2,2021
8728,2021-03-12 17:01:00,54938,497,purchase,month,enterprise,10.99,3,2021
8729,2021-04-12 18:01:00,54938,497,purchase,month,enterprise,10.99,4,2021
8730,2021-05-12 19:01:00,54938,497,purchase,month,enterprise,10.99,5,2021
8731,2020-12-17 15:08:00,7789,497,purchase,month,enterprise,10.99,12,2020
8732,2021-01-14 16:05:00,7789,497,purchase,month,enterprise,10.99,1,2021
8733,2021-02-14 16:05:00,7789,497,purchase,month,enterprise,10.99,2,2021
8734,2021-03-16 17:04:00,7789,497,purchase,month,enterprise,10.99,3,2021
8735,2021-04-16 18:04:00,7789,497,purchase,month,enterprise,10.99,4,2021
8736,2021-05-16 19:03:00,7789,497,purchase,month,enterprise,10.99,5,2021
8737,2020-12-13 14:42:00,47120,498,purchase,year,enterprise,19.99,12,2020
8738,2020-12-20 22:18:00,48219,497,purchase,month,enterprise,10.99,12,2020
8739,2020-12-20 22:35:00,48219,497,cancelation,month,enterprise,10.99,12,2020
8740,2021-05-03 18:03:00,71687,441,purchase,month,smart,3.5,5,2021
8741,2021-06-02 19:02:00,71687,441,purchase,month,smart,3.5,6,2021
8742,2021-06-06 10:49:00,76512,497,purchase,month,enterprise,10.99,6,2021
8743,2021-01-14 23:01:00,47548,475,cancelation,trial,trial smart,0.0,1,2021
8744,2021-01-12 15:00:00,39832,499,purchase,month,enterprise,10.99,1,2021
8745,2021-02-12 15:00:00,39832,499,purchase,month,enterprise,10.99,2,2021
8746,2021-03-14 15:01:00,39832,499,purchase,month,enterprise,10.99,3,2021
8747,2021-04-14 16:00:00,39832,499,purchase,month,enterprise,10.99,4,2021
8748,2021-05-14 16:01:00,39832,499,purchase,month,enterprise,10.99,5,2021
8749,2021-05-09 15:28:00,72338,521,purchase,year,smart plus,15.99,5,2021
8750,2021-03-01 07:01:00,10375,498,purchase,year,enterprise,19.99,3,2021
8751,2021-03-30 19:06:00,64962,503,purchase,month,enterprise,10.99,3,2021
8752,2021-04-30 20:02:00,64962,503,purchase,month,enterprise,10.99,4,2021
8753,2021-05-30 21:02:00,64962,503,purchase,month,enterprise,10.99,5,2021
8754,2021-02-10 10:13:00,55087,444,purchase,year,smart,25.0,2,2021
8755,2020-12-24 17:03:00,4410,374,purchase,month,enterprise,120.0,12,2020
8756,2021-01-21 18:03:00,4410,374,purchase,month,enterprise,120.0,1,2021
8757,2021-02-21 18:03:00,4410,374,purchase,month,enterprise,120.0,2,2021
8758,2021-03-23 19:03:00,4410,591,purchase,month,enterprise,120.0,3,2021
8759,2021-04-23 20:03:00,4410,591,purchase,month,enterprise,120.0,4,2021
8760,2021-05-23 21:03:00,4410,591,purchase,month,enterprise,120.0,5,2021
8761,2021-05-12 20:38:00,70681,441,purchase,month,smart,3.5,5,2021
8762,2021-01-06 00:01:00,37207,441,purchase,month,smart,3.5,1,2021
8763,2021-02-03 01:01:00,37207,441,purchase,month,smart,3.5,2,2021
8764,2021-03-06 01:01:00,37207,441,purchase,month,smart,3.5,3,2021
8765,2021-04-05 02:01:00,37207,441,purchase,month,smart,3.5,4,2021
8766,2021-05-06 03:01:00,37207,441,purchase,month,smart,3.5,5,2021
8767,2021-06-05 04:01:00,37207,441,purchase,month,smart,3.5,6,2021
8768,2021-05-20 09:22:00,73954,513,purchase,month,smart plus,8.99,5,2021
8769,2021-05-19 13:02:00,8795,498,purchase,year,enterprise,19.99,5,2021
8770,2021-03-19 10:04:00,62700,441,purchase,month,smart,3.5,3,2021
8771,2021-04-19 11:01:00,62700,441,purchase,month,smart,3.5,4,2021
8772,2021-05-19 12:02:00,62700,441,purchase,month,smart,3.5,5,2021
8773,2021-02-19 18:08:00,56337,441,purchase,month,smart,3.5,2,2021
8774,2021-03-21 19:01:00,56337,441,purchase,month,smart,3.5,3,2021
8775,2021-04-21 22:01:00,56337,441,cancelation,month,smart,3.5,4,2021
8776,2021-01-10 20:01:00,5958,375,purchase,year,enterprise,18.99,1,2021
8777,2020-12-17 18:44:00,44496,498,purchase,year,enterprise,19.99,12,2020
8778,2021-05-29 22:43:00,75350,513,purchase,month,smart plus,8.99,5,2021
8779,2021-05-31 08:11:00,75644,498,purchase,year,enterprise,19.99,5,2021
8780,2021-04-23 22:01:00,18167,512,cancelation,year,enterprise,19.99,4,2021
8781,2021-01-05 11:40:00,50205,498,purchase,year,enterprise,19.99,1,2021
8782,2020-12-28 18:01:00,5157,371,purchase,year,smart,20.0,12,2020
8783,2020-12-20 18:46:00,48165,475,cancelation,trial,trial smart,0.0,12,2020
8784,2020-12-15 21:01:00,39113,497,purchase,month,enterprise,10.99,12,2020
8785,2021-01-12 22:01:00,39113,497,purchase,month,enterprise,10.99,1,2021
8786,2021-02-12 22:01:00,39113,497,cancelation,month,enterprise,10.99,2,2021
8787,2021-03-30 15:41:00,64920,513,purchase,month,smart plus,8.99,3,2021
8788,2021-04-30 16:02:00,64920,513,purchase,month,smart plus,8.99,4,2021
8789,2021-05-30 17:01:00,64920,513,purchase,month,smart plus,8.99,5,2021
8790,2021-01-02 16:04:00,49786,442,purchase,year,smart,25.0,1,2021
8791,2020-12-30 12:01:00,44892,497,purchase,month,enterprise,10.99,12,2020
8792,2021-01-27 13:00:00,44892,497,purchase,month,enterprise,10.99,1,2021
8793,2021-02-27 12:01:00,44892,497,purchase,month,enterprise,10.99,2,2021
8794,2021-03-29 22:01:00,44892,497,cancelation,month,enterprise,10.99,3,2021
8795,2020-12-17 22:01:00,34090,441,purchase,month,smart,3.5,12,2020
8796,2021-01-14 23:00:00,34090,441,purchase,month,smart,3.5,1,2021
8797,2021-02-14 23:00:00,34090,441,purchase,month,smart,3.5,2,2021
8798,2021-03-16 23:00:00,34090,441,purchase,month,smart,3.5,3,2021
8799,2021-04-16 23:02:00,34090,441,purchase,month,smart,3.5,4,2021
8800,2021-05-17 00:01:00,34090,441,purchase,month,smart,3.5,5,2021
8801,2021-05-02 13:55:00,71444,521,purchase,year,smart plus,15.99,5,2021
8802,2021-05-17 07:42:00,71444,521,cancelation,year,smart plus,15.99,5,2021
8803,2021-01-07 12:02:00,46022,497,purchase,month,enterprise,10.99,1,2021
8804,2021-02-04 13:01:00,46022,497,purchase,month,enterprise,10.99,2,2021
8805,2021-03-07 13:00:00,46022,497,purchase,month,enterprise,10.99,3,2021
8806,2021-04-06 13:02:00,46022,497,purchase,month,enterprise,10.99,4,2021
8807,2021-05-07 14:01:00,46022,497,purchase,month,enterprise,10.99,5,2021
8808,2020-12-22 23:01:00,43948,493,cancelation,trial,trial smart,0.0,12,2020
8809,2021-03-31 05:50:00,65019,475,cancelation,trial,trial smart,0.0,3,2021
8810,2021-01-30 18:04:00,53635,441,purchase,month,smart,3.5,1,2021
8811,2021-03-02 18:01:00,53635,441,purchase,month,smart,3.5,3,2021
8812,2021-04-01 19:01:00,53635,441,purchase,month,smart,3.5,4,2021
8813,2021-05-02 20:02:00,53635,441,purchase,month,smart,3.5,5,2021
8814,2021-06-01 21:01:00,53635,441,purchase,month,smart,3.5,6,2021
8815,2020-12-25 10:34:00,37410,441,purchase,month,smart,3.5,12,2020
8816,2021-01-22 11:01:00,37410,441,purchase,month,smart,3.5,1,2021
8817,2021-02-22 11:01:00,37410,441,purchase,month,smart,3.5,2,2021
8818,2021-03-24 12:00:00,37410,441,purchase,month,smart,3.5,3,2021
8819,2021-04-24 12:01:00,37410,441,purchase,month,smart,3.5,4,2021
8820,2021-05-24 13:01:00,37410,441,purchase,month,smart,3.5,5,2021
8821,2021-03-17 19:49:00,62444,511,purchase,month,enterprise,10.99,3,2021
8822,2021-04-17 20:01:00,62444,511,purchase,month,enterprise,10.99,4,2021
8823,2021-05-17 21:01:00,62444,511,purchase,month,enterprise,10.99,5,2021
8824,2021-03-11 12:50:00,60960,441,purchase,month,smart,3.5,3,2021
8825,2021-04-10 13:01:00,60960,441,purchase,month,smart,3.5,4,2021
8826,2021-05-11 14:01:00,60960,441,purchase,month,smart,3.5,5,2021
8827,2021-02-11 10:14:00,55212,441,purchase,month,smart,3.5,2,2021
8828,2021-03-13 11:01:00,55212,441,purchase,month,smart,3.5,3,2021
8829,2021-04-13 12:01:00,55212,441,purchase,month,smart,3.5,4,2021
8830,2021-05-13 13:01:00,55212,441,purchase,month,smart,3.5,5,2021
8831,2021-01-31 12:43:00,53740,497,purchase,month,enterprise,10.99,1,2021
8832,2021-03-03 12:01:00,53740,497,purchase,month,enterprise,10.99,3,2021
8833,2021-04-02 13:01:00,53740,497,purchase,month,enterprise,10.99,4,2021
8834,2021-05-03 14:01:00,53740,497,purchase,month,enterprise,10.99,5,2021
8835,2021-06-02 15:01:00,53740,497,purchase,month,enterprise,10.99,6,2021
8836,2021-02-21 15:46:00,56628,441,purchase,month,smart,3.5,2,2021
8837,2021-03-23 16:02:00,56628,441,purchase,month,smart,3.5,3,2021
8838,2021-04-23 17:01:00,56628,441,purchase,month,smart,3.5,4,2021
8839,2021-05-23 18:01:00,56628,441,purchase,month,smart,3.5,5,2021
8840,2021-02-24 15:33:00,57117,497,purchase,month,enterprise,10.99,2,2021
8841,2021-03-26 16:01:00,57117,497,purchase,month,enterprise,10.99,3,2021
8842,2021-04-26 17:01:00,57117,497,purchase,month,enterprise,10.99,4,2021
8843,2021-05-26 18:00:00,57117,497,purchase,month,enterprise,10.99,5,2021
8844,2020-12-13 20:45:00,47215,475,cancelation,trial,trial smart,0.0,12,2020
8845,2021-04-01 22:01:00,14799,498,cancelation,year,enterprise,19.99,4,2021
8846,2020-12-17 15:06:00,36178,497,cancelation,month,enterprise,10.99,12,2020
8847,2021-03-02 16:40:00,47205,441,purchase,month,smart,3.5,3,2021
8848,2021-04-01 22:01:00,47205,441,cancelation,month,smart,3.5,4,2021
8849,2021-04-18 15:21:00,47205,441,purchase,month,smart,3.5,4,2021
8850,2021-05-18 16:01:00,47205,441,purchase,month,smart,3.5,5,2021
8851,2020-12-19 08:13:00,47354,475,cancelation,trial,trial smart,0.0,12,2020
8852,2020-12-14 23:01:00,33396,497,cancelation,month,enterprise,10.99,12,2020
8853,2020-12-15 23:01:00,3579,375,cancelation,year,enterprise,120.0,12,2020
8854,2021-05-02 14:30:00,71453,513,purchase,month,smart plus,8.99,5,2021
8855,2021-06-01 22:02:00,71453,513,cancelation,month,smart plus,8.99,6,2021
8856,2021-05-04 16:29:00,71837,442,purchase,year,smart,25.0,5,2021
8857,2021-05-02 17:33:00,71491,511,purchase,month,enterprise,10.99,5,2021
8858,2021-06-01 18:01:00,71491,511,purchase,month,enterprise,10.99,6,2021
8859,2021-06-02 16:46:00,71491,511,cancelation,month,enterprise,10.99,6,2021
8860,2021-05-02 17:10:00,71485,441,purchase,month,smart,3.5,5,2021
8861,2021-06-01 18:01:00,71485,441,purchase,month,smart,3.5,6,2021
8862,2021-05-02 19:18:00,71521,513,purchase,month,smart plus,8.99,5,2021
8863,2021-06-01 20:02:00,71521,513,purchase,month,smart plus,8.99,6,2021
8864,2021-06-01 10:27:00,75847,475,cancelation,trial,trial smart,0.0,6,2021
8865,2021-04-14 15:36:00,66000,475,cancelation,trial,trial smart,0.0,4,2021
8866,2021-04-05 17:02:00,65998,487,cancelation,trial,trial smart,0.0,4,2021
8867,2021-04-05 19:21:00,66028,441,purchase,month,smart,3.5,4,2021
8868,2021-05-06 20:02:00,66028,441,purchase,month,smart,3.5,5,2021
8869,2021-06-05 21:02:00,66028,441,purchase,month,smart,3.5,6,2021
8870,2021-04-14 23:30:00,68108,499,purchase,month,enterprise,10.99,4,2021
8871,2021-04-18 12:44:00,68108,514,purchase,month,smart plus,8.99,4,2021
8872,2021-05-18 13:01:00,68108,514,purchase,month,smart plus,8.99,5,2021
8873,2021-05-20 19:25:00,58294,442,purchase,year,smart,25.0,5,2021
8874,2021-04-26 23:55:00,70535,475,cancelation,trial,trial smart,0.0,4,2021
8875,2021-02-14 22:01:00,51536,478,cancelation,trial,trial smart,0.0,2,2021
8876,2021-01-15 05:26:00,51540,497,purchase,month,enterprise,10.99,1,2021
8877,2021-01-15 05:37:00,51540,497,cancelation,month,enterprise,10.99,1,2021
8878,2021-01-01 23:00:00,45230,497,cancelation,month,enterprise,10.99,1,2021
8879,2020-12-30 23:01:00,5351,381,cancelation,year,smart,20.0,12,2020
8880,2021-01-13 20:46:00,51399,497,purchase,month,enterprise,10.99,1,2021
8881,2021-02-13 20:01:00,51399,497,purchase,month,enterprise,10.99,2,2021
8882,2021-03-15 22:00:00,51399,497,cancelation,month,enterprise,10.99,3,2021
8883,2020-12-16 11:01:00,42919,499,purchase,month,enterprise,10.99,12,2020
8884,2021-01-13 12:00:00,42919,499,purchase,month,enterprise,10.99,1,2021
8885,2021-02-13 12:00:00,42919,499,purchase,month,enterprise,10.99,2,2021
8886,2021-03-15 22:00:00,42919,499,cancelation,month,enterprise,10.99,3,2021
8887,2021-01-27 22:02:00,7243,442,purchase,year,smart,25.0,1,2021
8888,2021-01-09 14:01:00,42149,441,purchase,month,smart,3.5,1,2021
8889,2021-02-06 14:01:00,42149,441,purchase,month,smart,3.5,2,2021
8890,2021-03-09 15:01:00,42149,441,purchase,month,smart,3.5,3,2021
8891,2021-04-08 16:01:00,42149,441,purchase,month,smart,3.5,4,2021
8892,2021-05-09 17:01:00,42149,441,purchase,month,smart,3.5,5,2021
8893,2021-04-09 12:55:00,66941,475,cancelation,trial,trial smart,0.0,4,2021
8894,2021-01-08 23:01:00,46307,475,cancelation,trial,trial smart,0.0,1,2021
8895,2021-01-01 23:00:00,45249,497,cancelation,month,enterprise,10.99,1,2021
8896,2021-05-30 22:02:00,24211,442,cancelation,year,smart,25.0,5,2021
8897,2020-12-19 23:01:00,39593,449,cancelation,month,smart,3.5,12,2020
8898,2020-12-30 18:02:00,5394,375,purchase,year,enterprise,18.99,12,2020
8899,2020-12-26 21:01:00,40729,497,purchase,month,enterprise,10.99,12,2020
8900,2021-01-23 22:01:00,40729,497,purchase,month,enterprise,10.99,1,2021
8901,2021-02-23 22:01:00,40729,497,purchase,month,enterprise,10.99,2,2021
8902,2021-03-25 23:01:00,40729,497,purchase,month,enterprise,10.99,3,2021
8903,2021-04-26 00:01:00,40729,497,purchase,month,enterprise,10.99,4,2021
8904,2021-05-26 01:01:00,40729,497,purchase,month,enterprise,10.99,5,2021
8905,2021-02-24 14:03:00,57101,441,purchase,month,smart,3.5,2,2021
8906,2021-01-21 23:01:00,48538,475,cancelation,trial,trial smart,0.0,1,2021
8907,2021-04-11 16:50:00,67367,513,purchase,month,smart plus,8.99,4,2021
8908,2021-05-12 17:02:00,67367,513,purchase,month,smart plus,8.99,5,2021
8909,2021-05-15 10:09:00,73069,513,purchase,month,smart plus,8.99,5,2021
8910,2021-05-31 06:30:00,75634,513,purchase,month,smart plus,8.99,5,2021
8911,2020-12-13 20:04:00,20874,441,purchase,month,smart,3.5,12,2020
8912,2021-01-10 21:05:00,20874,441,purchase,month,smart,3.5,1,2021
8913,2021-02-10 21:05:00,20874,441,purchase,month,smart,3.5,2,2021
8914,2021-03-12 22:05:00,20874,441,purchase,month,smart,3.5,3,2021
8915,2021-04-12 23:03:00,20874,441,purchase,month,smart,3.5,4,2021
8916,2021-05-13 00:08:00,20874,441,purchase,month,smart,3.5,5,2021
8917,2021-03-22 13:58:00,63381,497,purchase,month,enterprise,10.99,3,2021
8918,2021-04-22 22:02:00,63381,497,cancelation,month,enterprise,10.99,4,2021
8919,2021-05-19 19:19:00,73888,442,purchase,year,smart,25.0,5,2021
8920,2021-06-06 08:33:00,76483,513,purchase,month,smart plus,8.99,6,2021
8921,2021-04-01 22:01:00,14722,512,cancelation,year,enterprise,19.99,4,2021
8922,2021-04-04 07:32:00,14722,523,purchase,year,smart plus,15.99,4,2021
8923,2021-05-02 10:28:00,71396,497,purchase,month,enterprise,10.99,5,2021
8924,2021-06-01 11:02:00,71396,497,purchase,month,enterprise,10.99,6,2021
8925,2020-12-30 23:01:00,45094,475,cancelation,trial,trial smart,0.0,12,2020
8926,2021-01-01 23:00:00,5518,375,cancelation,year,enterprise,18.99,1,2021
8927,2021-05-30 14:38:00,75499,507,purchase,month,enterprise,10.99,5,2021
8928,2021-05-30 15:24:00,75508,441,purchase,month,smart,3.5,5,2021
8929,2021-02-17 13:56:00,56050,442,purchase,year,smart,25.0,2,2021
8930,2021-02-22 20:30:00,56050,442,cancelation,year,smart,25.0,2,2021
8931,2021-03-18 08:01:00,55839,515,purchase,month,smart plus,8.99,3,2021
8932,2021-04-18 22:01:00,55839,515,cancelation,month,smart plus,8.99,4,2021
8933,2021-02-16 07:07:00,55839,515,purchase,month,smart plus,8.99,2,2021
8934,2021-02-16 07:36:00,55844,442,purchase,year,smart,25.0,2,2021
8935,2021-02-16 11:58:00,55896,498,purchase,year,enterprise,19.99,2,2021
8936,2021-03-04 17:16:00,58932,448,purchase,year,smart,25.0,3,2021
8937,2021-04-22 13:08:00,69673,497,purchase,month,enterprise,10.99,4,2021
8938,2021-05-22 14:01:00,69673,497,purchase,month,enterprise,10.99,5,2021
8939,2021-02-28 10:30:00,57731,523,purchase,year,smart plus,15.99,2,2021
8940,2021-03-16 09:59:00,62102,441,purchase,month,smart,3.5,3,2021
8941,2021-04-16 10:01:00,62102,441,purchase,month,smart,3.5,4,2021
8942,2021-05-16 11:00:00,62102,441,purchase,month,smart,3.5,5,2021
8943,2021-02-02 21:22:00,54095,450,purchase,year,smart,25.0,2,2021
8944,2021-02-11 13:02:00,55235,521,purchase,year,smart plus,15.99,2,2021
8945,2021-04-19 14:17:00,69077,511,purchase,month,enterprise,10.99,4,2021
8946,2021-04-21 06:17:00,69077,511,cancelation,month,enterprise,10.99,4,2021
8947,2020-12-31 20:11:00,49640,497,purchase,month,enterprise,10.99,12,2020
8948,2021-01-28 23:00:00,49640,497,cancelation,month,enterprise,10.99,1,2021
8949,2021-05-25 10:08:00,37353,513,purchase,month,smart plus,8.99,5,2021
8950,2021-02-07 09:31:00,54414,475,cancelation,trial,trial smart,0.0,2,2021
8951,2021-01-25 23:01:00,48860,475,cancelation,trial,trial smart,0.0,1,2021
8952,2021-02-12 08:01:00,55306,497,purchase,month,enterprise,10.99,2,2021
8953,2021-03-14 22:01:00,55306,497,cancelation,month,enterprise,10.99,3,2021
8954,2020-12-23 09:58:00,48576,498,purchase,year,enterprise,19.99,12,2020
8955,2021-03-05 06:35:00,59040,513,purchase,month,smart plus,8.99,3,2021
8956,2021-04-04 07:01:00,59040,513,purchase,month,smart plus,8.99,4,2021
8957,2021-05-05 08:01:00,59040,513,purchase,month,smart plus,8.99,5,2021
8958,2021-06-04 09:01:00,59040,513,purchase,month,smart plus,8.99,6,2021
8959,2020-12-23 23:00:00,44117,475,cancelation,trial,trial smart,0.0,12,2020
8960,2021-03-21 06:01:00,63004,521,purchase,year,smart plus,15.99,3,2021
8961,2020-12-17 15:05:00,33920,497,purchase,month,enterprise,10.99,12,2020
8962,2021-01-14 16:03:00,33920,497,purchase,month,enterprise,10.99,1,2021
8963,2021-02-14 16:04:00,33920,497,purchase,month,enterprise,10.99,2,2021
8964,2021-03-16 17:03:00,33920,497,purchase,month,enterprise,10.99,3,2021
8965,2021-04-16 18:03:00,33920,497,purchase,month,enterprise,10.99,4,2021
8966,2021-05-16 19:03:00,33920,497,purchase,month,enterprise,10.99,5,2021
8967,2021-01-09 04:01:00,32568,441,purchase,month,smart,3.5,1,2021
8968,2021-02-06 04:00:00,32568,441,purchase,month,smart,3.5,2,2021
8969,2021-03-09 04:01:00,32568,441,purchase,month,smart,3.5,3,2021
8970,2021-04-08 05:01:00,32568,441,purchase,month,smart,3.5,4,2021
8971,2021-05-09 06:01:00,32568,441,purchase,month,smart,3.5,5,2021
8972,2020-12-17 15:06:00,43148,475,cancelation,trial,trial smart,0.0,12,2020
8973,2021-05-19 17:48:00,73870,497,purchase,month,enterprise,10.99,5,2021
8974,2021-05-19 17:52:00,73870,497,cancelation,month,enterprise,10.99,5,2021
8975,2021-03-20 12:58:00,62859,456,purchase,year,smart,25.0,3,2021
8976,2021-04-03 09:01:00,14943,442,purchase,year,smart,25.0,4,2021
8977,2021-03-08 05:46:00,60044,442,purchase,year,smart,25.0,3,2021
8978,2021-03-07 20:27:00,59976,513,purchase,month,smart plus,8.99,3,2021
8979,2021-04-06 21:01:00,59976,513,purchase,month,smart plus,8.99,4,2021
8980,2021-05-07 23:00:00,59976,513,cancelation,month,smart plus,8.99,5,2021
8981,2021-06-01 06:19:00,33053,521,purchase,year,smart plus,15.99,6,2021
8982,2020-12-14 15:02:00,3341,371,purchase,year,smart,20.0,12,2020
8983,2021-03-14 16:58:00,61666,497,purchase,month,enterprise,10.99,3,2021
8984,2021-04-14 22:03:00,61666,497,cancelation,month,enterprise,10.99,4,2021
8985,2021-05-04 17:01:00,19873,442,purchase,year,smart,25.0,5,2021
8986,2021-05-26 16:54:00,74933,514,purchase,month,smart plus,8.99,5,2021
8987,2021-01-16 19:51:00,51680,478,cancelation,trial,trial smart,0.0,1,2021
8988,2021-03-22 17:03:00,63420,513,purchase,month,smart plus,8.99,3,2021
8989,2021-04-22 22:02:00,63420,513,cancelation,month,smart plus,8.99,4,2021
8990,2021-03-22 17:32:00,63429,456,purchase,year,smart,25.0,3,2021
8991,2021-03-23 18:31:00,63636,441,purchase,month,smart,3.5,3,2021
8992,2021-04-23 19:02:00,63636,441,purchase,month,smart,3.5,4,2021
8993,2021-05-23 22:01:00,63636,441,cancelation,month,smart,3.5,5,2021
8994,2021-05-28 18:07:00,75187,497,purchase,month,enterprise,10.99,5,2021
8995,2021-05-29 06:01:00,75217,513,purchase,month,smart plus,8.99,5,2021
8996,2021-05-29 06:23:00,75217,513,cancelation,month,smart plus,8.99,5,2021
8997,2021-05-22 19:21:00,74267,441,purchase,month,smart,3.5,5,2021
